REPORT_DATE,FATALITIES,COUNTY,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
1970-01-01 00:00:00.020031108,2,4025,0.0,0,0,0,1,Yavapai,-112.5538467,34.59969928,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020031221,1,56037,-1.0,0,0,0,0,Sweetwater,-108.8793882,41.6597625,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020031202,1,29099,1.0,0,0,0,0,Jefferson,-90.53780688,38.26079127,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020020722,2,34023,0.0,0,0,0,1,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020031024,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020031002,2,6037,-6.0,0,0,0,1,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020030831,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020020830,1,39043,2.0,0,0,0,0,Erie,-82.63799692,41.37421463,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020020710,2,35023,0.0,0,0,0,1,Hidalgo,-108.7148057,31.91398466,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020020710,2,35023,0.0,0,0,0,1,Hidalgo,-108.7148057,31.91398466,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020020519,1,19035,1.0,0,0,0,0,Cherokee,-95.62389402,42.73538914,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020030104,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020030302,1,23019,0.0,0,0,0,0,Penobscot,-68.64952115,45.40038149,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020030819,2,23011,-1.0,0,0,0,1,Kennebec,-69.76757384,44.40901704,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020020625,1,25017,0.0,0,0,0,0,Middlesex,-71.39262102,42.48584344,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020030725,1,6031,0.0,0,0,0,0,Kings,-119.8151995,36.07520008,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020030730,1,41061,-1.0,0,0,0,0,Union,-118.0093556,45.31039084,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020030131,1,34013,-1.0,0,0,0,0,Essex,-74.24718209,40.78746195,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020011026,1,18071,-1.0,0,0,0,0,Jackson,-86.03756074,38.90634215,MW,Middle America,orange,Cincinnati (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020010222,1,39139,1.0,0,0,0,0,Richland,-82.53676639,40.77482478,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020030508,1,6047,0.0,0,0,0,0,Merced,-120.7175058,37.19189197,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020021117,1,35015,-1.0,0,0,0,0,Eddy,-104.3041733,32.47155056,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020030128,1,39171,-1.0,0,0,0,0,Williams,-84.58816167,41.56027968,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020030614,1,17031,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020010309,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020010524,1,6113,0.0,0,0,0,0,Yolo,-121.9015118,38.68648941,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020030416,1,24043,1.0,0,0,0,0,Washington,-77.81329014,39.60413752,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.020020328,1,25027,1.0,0,0,0,0,Worcester,-71.90780992,42.35111931,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020020701,1,25017,0.0,0,0,0,0,Middlesex,-71.39262102,42.48584344,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020030207,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020021204,1,12127,-1.0,0,0,0,0,Volusia,-81.18197434,29.05852431,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020021112,1,4003,1.0,0,0,0,0,Cochise,-109.7510129,31.87959362,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020030310,1,23017,0.0,0,0,0,0,Oxford,-70.75611419,44.49924446,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
1970-01-01 00:00:00.020030207,1,19095,0.0,0,0,0,0,Iowa,-92.06369553,41.68621637,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020030303,1,23027,1.0,0,0,0,0,Waldo,-69.14427892,44.50136648,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020010620,1,12111,-1.0,0,0,0,0,St. Lucie,-80.47111892,27.377528,S,Growth Management,green,West Palm Beach,#1f77b4,Reform
1970-01-01 00:00:00.020021210,1,39143,1.0,0,0,0,0,Sandusky,-83.14419942,41.35730372,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020021005,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020021025,1,24043,1.0,0,0,0,0,Washington,-77.81329014,39.60413752,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.020021030,1,39089,-1.0,0,0,0,0,Licking,-82.48290477,40.09170112,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.020021021,1,39165,0.0,0,0,0,0,Warren,-84.16728624,39.42735056,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.020020214,1,16047,1.0,0,0,0,0,Gooding,-114.8116615,42.97094353,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020020223,1,6099,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020020205,3,6019,1.0,0,0,0,1,Fresno,-119.6506833,36.75807672,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020011224,1,36081,-2.0,0,0,0,0,Queens,-73.81734511,40.70829859,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020021007,1,29047,-1.0,0,0,0,0,Clay,-94.42122576,39.31045251,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020011020,1,34023,0.0,0,0,0,0,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020021105,1,27147,-2.0,0,0,0,0,Steele,-93.22627088,44.02240351,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020020829,2,36051,0.0,0,0,0,1,Livingston,-77.77517835,42.72855751,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020020808,1,13185,0.0,0,0,0,0,Lowndes,-83.26738819,30.83391096,S,Growth Management,green,Jacksonville,#1f77b4,Reform
1970-01-01 00:00:00.020020518,1,4013,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.019940113,1,44003,0.0,0,0,0,0,Kent,-71.59305645,41.6720081,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.019950630,2,44007,3.0,0,0,0,1,Providence,-71.58004041,41.8721229,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.019991030,1,42049,-3.0,0,0,0,0,Erie,-80.03257439,41.9921752,NE,Middle America,orange,Buffalo,#9edae5,Traditional
1970-01-01 00:00:00.019980811,1,42011,1.0,0,0,0,0,Berks,-75.92604322,40.41644424,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.019980620,7,42061,0.0,0,0,0,1,Huntingdon,-77.98140696,40.41688617,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.019970122,1,42025,-1.0,0,0,0,0,Carbon,-75.70851105,40.91846484,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.019970113,1,42125,-1.0,0,0,0,0,Washington,-80.24855447,40.18935898,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
1970-01-01 00:00:00.020001110,1,42009,0.0,0,0,0,0,Bedford,-78.49051194,40.00670558,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.020000703,1,42075,-1.0,0,0,0,0,Lebanon,-76.45759104,40.36716938,NE,Containment-Lite,green,New York (PA),#9edae5,Reform
1970-01-01 00:00:00.020000129,1,42101,0.0,0,0,0,0,Philadelphia,-75.13324284,40.00806441,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020010521,1,36103,0.0,0,0,0,0,Suffolk,-72.84423227,40.87024178,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.019950322,1,41067,0.0,0,0,0,0,Washington,-123.0985728,45.55989124,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.019991209,1,40089,-1.0,0,0,0,0,McCurtain,-94.77145458,34.1162239,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.019991123,2,40087,0.0,0,0,0,1,McClain,-97.44298086,35.00888538,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.019991005,3,40133,-1.0,0,0,0,1,Seminole,-96.61546183,35.1672074,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.019990519,1,40131,-3.0,0,0,0,0,Rogers,-95.60476511,36.37196654,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.019990314,1,40039,0.0,0,0,0,0,Custer,-99.0014123,35.63856198,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.019971103,1,39003,0.0,0,0,0,0,Allen,-84.10584177,40.77151716,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.019970527,1,39069,1.0,0,0,0,0,Henry,-84.06830637,41.3339642,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.019950828,1,39005,1.0,0,0,0,0,Ashland,-82.27061922,40.84592901,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.019941217,2,39011,0.0,0,0,0,1,Auglaize,-84.22168058,40.56085701,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
1970-01-01 00:00:00.019990505,1,36037,-4.0,0,0,0,0,Genesee,-78.19407819,43.00056703,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.019970404,1,36105,-2.0,0,0,0,0,Sullivan,-74.7681497,41.71624399,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.019971019,1,36001,0.0,0,0,0,0,Albany,-73.97341306,42.59987237,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.019970306,1,36089,-2.0,0,0,0,0,St. Lawrence,-75.06907698,44.49647794,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.019970921,1,36043,1.0,0,0,0,0,Herkimer,-74.96255405,43.41936241,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.019960201,1,36119,0.0,0,0,0,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020001003,1,36103,0.0,0,0,0,0,Suffolk,-72.84423227,40.87024178,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020000515,1,36119,0.0,0,0,0,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020011016,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.019990610,1,32007,1.0,0,0,0,0,Elko,-115.3578839,41.14601583,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.019970325,1,35035,0.0,0,0,0,0,Otero,-105.7417441,32.61323163,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.019971006,1,34039,-3.0,0,0,0,0,Union,-74.30721513,40.65928966,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.019950324,1,31019,0.0,0,0,0,0,Buffalo,-99.07510068,40.85504881,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.019940802,1,31047,0.0,0,0,0,0,Dawson,-99.81946635,40.86987625,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.019980810,1,31019,0.0,0,0,0,0,Buffalo,-99.07510068,40.85504881,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.019970720,1,38043,0.0,0,0,0,0,Kidder,-99.78013842,46.98013909,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.019960202,1,37059,0.0,0,0,0,0,Davie,-80.54428142,35.92957297,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.019951115,1,37183,-3.0,0,0,0,0,Wake,-78.65050164,35.78982367,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020001028,1,37195,0.0,0,0,0,0,Wilson,-77.9189122,35.70531169,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020000330,3,37127,2.0,0,0,0,1,Nash,-77.9861842,35.96771851,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020000926,1,37197,-1.0,0,0,0,0,Yadkin,-80.66532457,36.1604416,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.019981118,1,37037,0.0,0,0,0,0,Chatham,-79.25545829,35.70266277,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.019980828,1,37119,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.019991015,1,28159,-1.0,0,0,0,0,Winston,-89.03430894,33.0883872,S,Containment,green,Memphis (MS),#1f77b4,Reform
1970-01-01 00:00:00.019990426,1,28027,-1.0,0,0,0,0,Coahoma,-90.60273114,34.22906962,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.019990213,1,28051,-1.0,0,0,0,0,Holmes,-90.09171669,33.12367405,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.019960308,2,28121,-1.0,0,0,0,1,Rankin,-89.94594839,32.26422272,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020010123,1,28047,-2.0,0,0,0,0,Harrison,-89.11140872,30.50439082,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.019990317,1,29123,1.0,0,0,0,0,Madison,-90.34465099,37.47823462,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.019981109,1,29510,0.0,0,0,0,0,St. Louis,-90.24484413,38.63654694,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.019961223,1,29219,0.0,0,0,0,0,Warren,-91.16024978,38.76446133,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.019950722,1,29099,1.0,0,0,0,0,Jefferson,-90.53780688,38.26079127,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020010610,1,29219,0.0,0,0,0,0,Warren,-91.16024978,38.76446133,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020000427,1,29105,0.0,0,0,0,0,Laclede,-92.59043082,37.65865829,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020000831,1,27169,0.0,0,0,0,0,Winona,-91.77934467,43.98683746,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.019970924,1,26027,0.0,0,0,0,0,Cass,-85.99403741,41.91545547,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
1970-01-01 00:00:00.019950606,1,26025,0.0,0,0,0,0,Calhoun,-85.00508394,42.24636617,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
1970-01-01 00:00:00.020000125,1,26037,0.0,0,0,0,0,Clinton,-84.60138451,42.9439517,MW,Middle America,orange,Grand Rapids,#f7b6d2,Traditional
1970-01-01 00:00:00.020001120,1,24025,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020000427,1,24023,0.0,0,0,0,0,Garrett,-79.27376451,39.52849306,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
1970-01-01 00:00:00.019970609,1,24015,1.0,0,0,0,0,Cecil,-75.94133759,39.57067423,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.019980825,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.019961217,1,24003,1.0,0,0,0,0,Anne Arundel,-76.60335105,39.0057724,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.019971111,1,24013,0.0,0,0,0,0,Carroll,-77.02256972,39.56320174,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.019971216,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.019961104,1,24021,0.0,0,0,0,0,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.019951014,2,24021,0.0,0,0,0,1,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.019941026,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.019980620,2,24045,-1.0,0,0,0,1,Wicomico,-75.62218411,38.37287229,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.019960111,1,24043,1.0,0,0,0,0,Washington,-77.81329014,39.60413752,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
1970-01-01 00:00:00.019951027,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.019991014,1,24025,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.019980531,1,25021,-1.0,0,0,0,0,Norfolk,-71.20690516,42.1624614,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.019960505,2,22005,0.0,0,0,0,1,Ascension,-90.91101939,30.20335229,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.019961222,1,22017,3.0,0,0,0,0,Caddo,-93.88236667,32.5802177,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.019950528,1,22027,1.0,0,0,0,0,Claiborne,-92.99565971,32.82277025,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.019960120,1,22001,2.0,0,0,0,0,Acadia,-92.41163568,30.29064732,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.019980116,1,22073,1.0,0,0,0,0,Ouachita,-92.15486108,32.47822702,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.019980116,1,22073,1.0,0,0,0,0,Ouachita,-92.15486108,32.47822702,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.019951229,1,21061,0.0,0,0,0,0,Edmonson,-86.23847919,37.20904677,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.019981021,1,21151,-1.0,0,0,0,0,Madison,-84.27808893,37.71989076,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.019970907,1,21195,0.0,0,0,0,0,Pike,-82.39537783,37.46909859,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1970-01-01 00:00:00.019950818,1,21067,-2.0,0,0,0,0,Fayette,-84.4589719,38.04287124,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.019960605,1,21037,1.0,0,0,0,0,Campbell,-84.3791722,38.94658952,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.019980501,1,21111,0.0,0,0,0,0,Jefferson,-85.65772828,38.18834895,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020000509,1,21029,0.0,0,0,0,0,Bullitt,-85.69808753,37.97000785,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.019990211,1,21199,-1.0,0,0,0,0,Pulaski,-84.57709045,37.10380837,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020001211,1,20061,-1.0,0,0,0,0,Geary,-96.75251853,39.00227253,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.019991002,1,20177,0.0,0,0,0,0,Shawnee,-95.75652721,39.04138192,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.019990831,2,20087,-1.0,0,0,0,1,Jefferson,-95.38360115,39.23530705,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.019990701,1,20185,0.0,0,0,0,0,Stafford,-98.71763136,38.03102509,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.019990707,2,18127,0.0,0,0,0,1,Porter,-87.06793187,41.46066332,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.019980828,3,18109,3.0,0,0,0,1,Morgan,-86.44647098,39.48166964,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1970-01-01 00:00:00.019980420,1,18097,0.0,0,0,0,0,Marion,-86.13826325,39.78163624,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1970-01-01 00:00:00.019970301,1,18097,0.0,0,0,0,0,Marion,-86.13826325,39.78163624,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1970-01-01 00:00:00.019960429,1,18053,1.0,0,0,0,0,Grant,-85.65468702,40.51587228,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1970-01-01 00:00:00.020001111,1,18089,0.0,0,0,0,0,Lake,-87.38221633,41.41685156,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020000918,1,18075,0.0,0,0,0,0,Jay,-85.00574703,40.43780769,MW,Middle America,orange,Indianapolis,#f7b6d2,Traditional
1970-01-01 00:00:00.020000802,1,18091,1.0,0,0,0,0,LaPorte,-86.74045399,41.5459356,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.019971203,1,17085,2.0,0,0,0,0,Jo Daviess,-90.21246462,42.36542788,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.019990108,1,17095,0.0,0,0,0,0,Knox,-90.2133034,40.93148779,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.019980604,1,17113,2.0,0,0,0,0,McLean,-88.84769482,40.49061752,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
