REPORT_DATE,FATALITIES,STATE,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
2013-01-30,1,TX,48467,1.0,0.0,0.0,0.0,1.0,0,0,0,0,Van Zandt,-95.83674215,32.56379892,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
2013-02-01,1,NY,36051,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Livingston,-77.77517835,42.72855751,NE,Middle America,orange,Rochester,#9edae5,Traditional
2013-02-01,1,NY,36051,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Livingston,-77.77517835,42.72855751,NE,Middle America,orange,Rochester,#9edae5,Traditional
2010-05-04,1,FL,12103,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Pinellas,-82.73164012,27.92895178,S,Growth Management,green,Tampa,#1f77b4,Reform
2010-06-22,1,FL,12087,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Monroe,-81.12021765,25.27277607,S,Growth Management,green,Miami,#1f77b4,Reform
2010-08-17,1,TX,48061,-1.0,0.0,0.0,-1.0,0.0,0,0,0,0,Cameron,-97.51397873,26.13427178,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
2013-01-17,1,NY,36013,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Chautauqua,-79.36664149,42.22817594,NE,Middle America,orange,Buffalo,#9edae5,Traditional
2013-01-18,1,NC,37023,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Burke,-81.70505869,35.74914733,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-11-08,1,DE,10003,0.0,0.0,-1.0,0.0,0.0,0,0,0,0,New Castle,-75.64791441,39.58150592,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
2012-11-28,1,AR,5143,0.0,0.0,0.0,1.0,2.0,0,0,0,0,Washington,-94.21571712,35.97899668,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2012-11-11,1,TX,48283,0.0,0.0,0.0,0.0,1.0,0,0,0,0,La Salle,-99.0992434,28.34445432,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
2012-11-11,1,TX,48283,0.0,0.0,0.0,0.0,1.0,0,0,0,0,La Salle,-99.0992434,28.34445432,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
2012-11-11,1,TX,48283,0.0,0.0,0.0,0.0,1.0,0,0,0,0,La Salle,-99.0992434,28.34445432,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
2012-12-13,1,MN,27049,0.0,0.0,-1.0,0.0,1.0,0,0,0,0,Goodhue,-92.72266089,44.40972913,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2012-08-24,1,MD,24510,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Baltimore,-76.61440436,39.30522045,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2012-08-24,1,MD,24510,-1.0,0.0,0.0,0.0,0.0,0,0,0,0,Baltimore,-76.61440436,39.30522045,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2012-11-04,1,WA,53033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
2012-11-04,1,SC,45003,-1.0,-1.0,-1.0,0.0,-4.0,0,0,0,0,Aiken,-81.63493042,33.544095,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-09-19,1,FL,12117,1.0,0.0,0.0,0.0,0.0,0,0,0,0,Seminole,-81.23634611,28.71682625,S,Growth Management,green,Orlando,#1f77b4,Reform
2012-10-13,2,NY,36029,-1.0,0.0,-1.0,1.0,3.0,0,0,0,0,Erie,-78.73230753,42.76409998,NE,Middle America,orange,Buffalo,#9edae5,Traditional
2012-09-24,2,TN,47011,1.0,-1.0,0.0,0.0,1.0,0,0,0,0,Bradley,-84.85962176,35.15369028,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2012-06-11,1,CA,6085,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Santa Clara,-121.6951016,37.23169965,W,Growth Control,green,San Francisco,#d62728,Reform
2011-06-06,1,IL,17103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Lee,-89.29939757,41.74622905,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
2012-07-19,1,LA,22013,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Bienville,-93.05594858,32.34717134,S,Houston,red,Houston,#1f77b4,Wild Texas
2012-03-22,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2012-08-23,1,VA,51067,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Franklin,-79.88106371,36.99189661,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2012-07-19,6,NY,36045,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Jefferson,-75.93125006,44.04796973,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
2012-06-09,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2012-07-31,1,WI,55033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Dunn,-91.89653391,44.94674851,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2012-04-17,1,SC,45091,2.0,0.0,0.0,0.0,3.0,0,0,0,0,York,-81.18407852,34.9746458,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-04-16,1,SC,45089,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Williamsburg,-79.72785637,33.62020834,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-05-09,1,CO,8005,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Arapahoe,-104.3385011,39.649919,W,Growth Control,green,Denver,#d62728,Reform
2012-06-19,1,MO,29077,-2.0,0.0,0.0,-1.0,-3.0,0,0,0,0,Greene,-93.34188307,37.25758647,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2012-05-02,1,SC,45083,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,Spartanburg,-81.99110742,34.93148726,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-07-07,1,KY,21125,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Laurel,-84.1176508,37.11047425,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
2012-04-25,2,MD,24023,0.0,0.0,0.0,-1.0,0.0,0,0,0,0,Garrett,-79.27376451,39.52849306,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
2012-05-07,1,IA,19115,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Louisa,-91.25958262,41.21843405,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
2012-05-29,1,MO,29047,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Clay,-94.42122576,39.31045251,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2012-04-16,1,SC,45089,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Williamsburg,-79.72785637,33.62020834,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-04-26,1,KS,20169,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Saline,-97.65012272,38.78394989,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2012-04-29,1,WI,55079,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Milwaukee,-87.96698811,43.00700658,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2012-05-07,1,MN,27003,-2.0,0.0,0.0,0.0,-3.0,0,0,0,0,Anoka,-93.24708307,45.27314304,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2012-04-30,1,NC,37023,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Burke,-81.70505869,35.74914733,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2012-04-02,1,IL,17007,0.0,0.0,-1.0,0.0,-1.0,0,0,0,0,Boone,-88.82348512,42.32294195,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2010-03-30,1,FL,12011,0.0,1.0,0.0,0.0,1.0,0,0,0,0,Broward,-80.48723143,26.15220703,S,Growth Management,green,Miami,#1f77b4,Reform
2012-02-01,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2012-02-21,1,CA,6099,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
2012-02-01,1,UT,49035,0.0,1.0,0.0,0.0,1.0,0,0,0,0,Salt Lake,-111.9241028,40.66728813,W,High Density,orange,Salt Lake City,#d62728,Traditional
2012-03-07,1,WV,54079,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,Putnam,-81.90915525,38.5085024,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
2012-02-27,1,VA,51009,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Amherst,-79.14517223,37.60543548,S,Middle America,orange,Washington (VA),#1f77b4,Traditional
2012-02-15,1,AL,1073,0.0,-1.0,0.0,0.0,-3.0,0,0,0,0,Jefferson,-86.89657084,33.5543433,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2012-01-30,1,IL,17051,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Fayette,-89.02441763,39.0000587,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
2011-12-01,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-10-28,1,MA,25001,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Barnstable,-70.2898624,41.7232979,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2012-01-23,1,IA,19047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Crawford,-95.3819718,42.03718237,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2012-01-12,1,IL,17097,0.0,0.0,0.0,0.0,2.0,0,0,0,0,Lake,-88.00373142,42.32318039,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
2011-12-14,1,NY,36099,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Seneca,-76.82362358,42.78068586,NE,Middle America,orange,Rochester,#9edae5,Traditional
2011-11-20,1,NY,36067,0.0,-1.0,0.0,0.0,3.0,0,0,0,0,Onondaga,-76.19460186,43.0061269,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
2011-12-14,1,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-11-14,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2011-08-08,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2011-09-07,1,GA,13207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Monroe,-83.91905929,33.0139317,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2011-11-10,1,OH,39035,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Cuyahoga,-81.6587538,41.42426021,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
2011-10-17,1,OR,41025,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Harney,-118.9679625,43.06361843,W,Containment,green,Portland (WA),#d62728,Reform
2011-10-27,1,NC,37019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Brunswick,-78.23791614,34.07037851,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2010-12-06,1,VA,51109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Louisa,-77.96275853,37.97807843,S,Middle America,orange,Richmond,#1f77b4,Traditional
2010-11-13,1,IL,17005,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Bond,-89.43566372,38.88688243,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
2011-10-03,1,WI,55105,0.0,-1.0,1.0,-1.0,-2.0,0,0,0,0,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2011-09-27,1,VA,51183,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Sussex,-77.26234107,36.92136549,S,Middle America,orange,Richmond,#1f77b4,Traditional
2011-09-27,1,VA,51183,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Sussex,-77.26234107,36.92136549,S,Middle America,orange,Richmond,#1f77b4,Traditional
2011-09-19,1,MN,27109,0.0,0.0,0.0,0.0,3.0,0,0,0,0,Olmsted,-92.40209709,44.00380771,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2011-09-13,4,IA,19157,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Poweshiek,-92.53097077,41.68657418,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2011-09-13,4,IA,19157,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Poweshiek,-92.53097077,41.68657418,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2011-09-13,4,IA,19157,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Poweshiek,-92.53097077,41.68657418,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2011-08-15,1,MA,25009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Essex,-70.9515844,42.67174524,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2011-04-05,1,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-07-05,1,IL,17031,0.0,0.0,1.0,0.0,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
2011-08-04,3,OH,39095,0.0,0.0,0.0,1.0,2.0,0,0,0,0,Lucas,-83.65545282,41.62064794,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2010-06-30,1,OK,40081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Lincoln,-96.88123961,35.7027284,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2011-06-02,1,ND,38017,0.0,0.0,0.0,0.0,2.0,0,0,0,0,Cass,-97.24822334,46.93292237,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2011-05-11,1,SC,45019,1.0,0.0,0.0,0.0,1.0,0,0,0,0,Charleston,-79.95226654,32.83417041,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2011-06-17,1,IL,17115,-1.0,1.0,0.0,0.0,-1.0,0,0,0,0,Macon,-88.96174804,39.85999062,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
2010-12-13,1,OK,40017,0.0,0.0,0.0,1.0,0.0,0,0,0,0,Canadian,-97.98241218,35.54233821,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2011-06-30,1,WV,54055,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Mercer,-81.11147554,37.40564762,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2011-03-18,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-06-23,1,FL,12087,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Monroe,-81.12021765,25.27277607,S,Growth Management,green,Miami,#1f77b4,Reform
2011-05-21,1,MD,24027,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2011-06-17,1,NC,37151,0.0,-1.0,0.0,0.0,1.0,0,0,0,0,Randolph,-79.8058818,35.71023333,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2011-05-19,1,ND,38003,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Barnes,-98.07170952,46.93593125,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
2011-05-26,2,OK,40113,-1.0,0.0,0.0,0.0,-2.0,0,0,0,0,Osage,-96.3983805,36.62910128,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2011-04-25,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2011-04-18,1,MD,24003,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Anne Arundel,-76.60335105,39.0057724,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2010-12-21,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2011-04-24,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-04-09,1,NY,36071,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Orange,-74.30558896,41.40198158,NE,High Density,orange,New York (NY),#9edae5,Traditional
2011-04-20,1,NY,36103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Suffolk,-72.84423227,40.87024178,NE,Middle America,orange,New Haven,#9edae5,Traditional
2011-03-24,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-02-15,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
2011-04-08,1,AL,1081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Lee,-85.35522451,32.60106116,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2011-03-27,1,NY,36071,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Orange,-74.30558896,41.40198158,NE,High Density,orange,New York (NY),#9edae5,Traditional
2011-02-28,1,ME,23019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Penobscot,-68.64952115,45.40038149,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2011-01-24,1,NJ,34007,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Camden,-74.96012063,39.80401748,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
2011-01-31,1,NJ,34031,-1.0,0.0,0.0,0.0,-2.0,0,0,0,0,Passaic,-74.30115633,41.03446344,NE,High Density,orange,New York (NY),#9edae5,Traditional
2011-03-14,2,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2010-12-27,1,LA,22017,-1.0,0.0,0.0,0.0,3.0,0,0,0,0,Caddo,-93.88236667,32.5802177,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
2011-01-16,1,KS,20063,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Gove,-100.4829436,38.91587321,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2011-01-24,1,WY,56025,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Natrona,-106.7988764,42.96194049,W,Growth Control,green,Denver,#d62728,Reform
2011-02-19,1,WA,53077,0.0,0.0,2.0,-1.0,1.0,0,0,0,0,Yakima,-120.7387387,46.45687521,W,Containment,green,Seattle,#d62728,Reform
2011-01-31,1,GA,13121,0.0,0.0,-1.0,0.0,-1.0,0,0,0,0,Fulton,-84.46714878,33.79038574,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2011-01-01,1,AL,1127,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Walker,-87.29727889,33.80316281,S,Containment,green,Nashville,#1f77b4,Reform
2011-01-04,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2010-12-21,1,CA,6029,2.0,1.0,0.0,0.0,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
2011-01-11,1,IA,19099,0.0,-1.0,0.0,0.0,1.0,0,0,0,0,Jasper,-93.05376026,41.6860352,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2010-12-30,1,NY,36043,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Herkimer,-74.96255405,43.41936241,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
2010-12-22,1,IA,19117,1.0,0.0,0.0,0.0,1.0,0,0,0,0,Lucas,-93.32780803,41.02958964,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2010-11-07,1,OK,40115,0.0,-1.0,0.0,0.0,-1.0,0,0,0,0,Ottawa,-94.81058917,36.83587796,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2010-12-07,1,MA,25017,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Middlesex,-71.39262102,42.48584344,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2010-10-18,1,MD,24031,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Montgomery,-77.20428439,39.13634899,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
2010-01-14,1,CA,6001,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
2010-11-15,1,AL,1053,0.0,0.0,0.0,0.0,3.0,0,0,0,0,Escambia,-87.16176056,31.12613571,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2010-09-05,1,NJ,34029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Ocean,-74.28147189,39.88494891,NE,High Density,orange,New York (NY),#9edae5,Traditional
2010-09-29,1,OK,40103,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Noble,-97.23050054,36.3884853,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2010-10-05,1,NV,32003,0.0,-2.0,0.0,0.0,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2010-09-13,2,MT,30003,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Big Horn,-107.4892228,45.42332459,W,Growth Control,green,Denver,#d62728,Reform
2010-06-18,1,KY,21209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Scott,-84.58344665,38.29156708,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
2009-10-19,1,CT,9007,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Middlesex,-72.5354823,41.46358412,NE,Middle America,orange,Hartford,#9edae5,Traditional
2010-09-06,1,NC,37025,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,Cabarrus,-80.55133048,35.38756942,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2010-09-20,1,NY,36093,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Schenectady,-74.05833636,42.81832249,NE,Middle America,orange,Hartford,#9edae5,Traditional
2010-05-16,1,SC,45071,-1.0,1.0,0.0,0.0,0.0,0,0,0,0,Newberry,-81.59990705,34.28974754,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2010-08-25,1,NC,37063,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Durham,-78.87606872,36.03605321,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2010-03-01,2,AR,5115,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Pope,-93.03400145,35.4476948,S,Containment,green,Memphis (AR),#1f77b4,Reform
2010-06-26,1,NY,36093,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Schenectady,-74.05833636,42.81832249,NE,Middle America,orange,Hartford,#9edae5,Traditional
2010-02-07,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2010-06-08,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2010-05-26,1,TX,48113,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Dallas,-96.77788947,32.76665041,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
2010-06-14,1,VA,51191,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Washington,-81.95959909,36.72455999,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2009-07-23,1,CA,6077,0.0,1.0,0.0,1.0,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
2010-06-02,1,NC,37061,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Duplin,-77.93295681,34.93627171,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2010-05-26,1,AL,1061,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,Geneva,-85.83932953,31.09486905,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2010-01-16,1,TX,48201,3.0,-3.0,-3.0,2.0,0.0,0,0,0,0,Harris,-95.39302715,29.85748873,S,Houston,red,Houston,#1f77b4,Wild Texas
2009-12-26,1,SC,45059,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Laurens,-82.00535135,34.48372258,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2010-03-27,1,FL,12083,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Marion,-82.05662463,29.21028272,S,Growth Management,green,Orlando,#1f77b4,Reform
2010-02-12,1,KY,21213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Simpson,-86.58284235,36.74196569,S,Containment,green,Nashville,#1f77b4,Reform
2010-03-30,1,OK,40085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Love,-97.24422829,33.95005271,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
2010-03-30,1,OK,40131,-2.0,0.0,-1.0,0.0,-3.0,0,0,0,0,Rogers,-95.60476511,36.37196654,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2010-01-11,1,MD,24005,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2010-02-24,1,MD,24025,0.0,0.0,1.0,0.0,1.0,0,0,0,0,Harford,-76.31717004,39.56126248,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2010-02-06,2,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2009-11-22,3,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2010-02-19,1,NY,36025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Delaware,-74.96687059,42.19791446,NE,High Density,orange,New York (NY),#9edae5,Traditional
2009-10-07,1,OH,39035,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Cuyahoga,-81.6587538,41.42426021,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
